Iteration,Interval,Density
246000,2.5;3,128.359
246000,3;3.5,86.7106
246000,3.5;4,90.4414
246000,4;4.5,66.9683
246000,4.5;5,63.4623
246000,5;5.5,51.6643
246000,5.5;6,46.1445
246000,6;6.5,39.313
246000,6.5;7,33.536
246000,7;7.5,28.1576
246000,7.5;8,23.0004
246000,8;8.5,18.0116
246000,8.5;9,13.5768
246000,9;9.5,9.03045
246000,9.5;10,6.03422
246000,10;10.5,3.72127
246000,10.5;11,2.35049
246000,11;11.5,1.33527
246000,11.5;12,0.671966
246000,12;12.5,0.325556
246000,12.5;13,0.125301
246000,13;13.5,0.0616376
246000,13.5;14,0.0126258
246000,14;14.5,0.00783693
246000,14.5;15,0.000731467
246000,15;15.5,0
246000,15.5;16,0
247000,0;0.5,0
247000,0.5;1,0
247000,1;1.5,248.985
247000,1.5;2,161.357
247000,2;2.5,121.73
247000,2.5;3,127.646
247000,3;3.5,86.6505
247000,3.5;4,90.5884
247000,4;4.5,67.2059
247000,4.5;5,63.7019
247000,5;5.5,51.4104
247000,5.5;6,46.6785
247000,6;6.5,39.1704
247000,6.5;7,33.6233
247000,7;7.5,27.9971
247000,7.5;8,23.2441
247000,8;8.5,18.0256
247000,8.5;9,13.5103
247000,9;9.5,9.04719
247000,9.5;10,5.95722
247000,10;10.5,3.71673
247000,10.5;11,2.29954
247000,11;11.5,1.32395
247000,11.5;12,0.676577
247000,12;12.5,0.308589
247000,12.5;13,0.118448
247000,13;13.5,0.0598247
247000,13.5;14,0.0109423
247000,14;14.5,0.00862062
247000,14.5;15,0.000731467
247000,15;15.5,0
247000,15.5;16,0
248000,0;0.5,0
248000,0.5;1,0
248000,1;1.5,248.684
248000,1.5;2,160.118
248000,2;2.5,121.667
248000,2.5;3,126.995
248000,3;3.5,86.47
248000,3.5;4,90.0459
248000,4;4.5,66.5986
248000,4.5;5,63.3636
248000,5;5.5,51.3527
248000,5.5;6,46.1253
248000,6;6.5,39.2397
248000,6.5;7,33.543
248000,7;7.5,28.0547
248000,7.5;8,23.4004
248000,8;8.5,18.0209
248000,8.5;9,13.6579
248000,9;9.5,9.15133
248000,9.5;10,6.0225
248000,10;10.5,3.78034
248000,10.5;11,2.33121
248000,11;11.5,1.35287
248000,11.5;12,0.690408
248000,12;12.5,0.318133
248000,12.5;13,0.133132
248000,13;13.5,0.0607312
248000,13.5;14,0.0126258
248000,14;14.5,0.00862062
248000,14.5;15,0
248000,15;15.5,0
248000,15.5;16,0
249000,0;0.5,0
249000,0.5;1,0
249000,1;1.5,248.181
249000,1.5;2,161.099
249000,2;2.5,121.73
249000,2.5;3,128.632
249000,3;3.5,86.4399
249000,3.5;4,90.4979
249000,4;4.5,67.0651
249000,4.5;5,63.4553
249000,5;5.5,51.7047
249000,5.5;6,46.4043
249000,6;6.5,39.0198
249000,6.5;7,33.7246
249000,7;7.5,27.9245
249000,7.5;8,23.2282
249000,8;8.5,17.9648
249000,8.5;9,13.6142
249000,9;9.5,9.03603
249000,9.5;10,5.95889
249000,10;10.5,3.76368
249000,10.5;11,2.34085
249000,11;11.5,1.32521
249000,11.5;12,0.675424
249000,12;12.5,0.307529
249000,12.5;13,0.12628
249000,13;13.5,0.0552926
249000,13.5;14,0.0117841
249000,14;14.5,0.00862062
249000,14.5;15,0.000731467
249000,15;15.5,0
249000,15.5;16,0
250000,0;0.5,0
250000,0.5;1,0
250000,1;1.5,248.684
250000,1.5;2,161.099
250000,2;2.5,121.511
250000,2.5;3,127.772
250000,3;3.5,87.0565
250000,3.5;4,90.012
250000,4;4.5,67.0299
250000,4.5;5,62.9478
250000,5;5.5,51.722
250000,5.5;6,46.1349
250000,6;6.5,39.1134
250000,6.5;7,33.8363
250000,7;7.5,27.9427
250000,7.5;8,23.3289
250000,8;8.5,17.9929
250000,8.5;9,13.6496
250000,9;9.5,9.13831
250000,9.5;10,6.00576
250000,10;10.5,3.7349
250000,10.5;11,2.31882
250000,11;11.5,1.32647
250000,11.5;12,0.678882
250000,12;12.5,0.304347
250000,12.5;13,0.123343
250000,13;13.5,0.056199
250000,13.5;14,0.0109423
250000,14;14.5,0.00862062
250000,14.5;15,0.000731467
250000,15;15.5,0
250000,15.5;16,0
