Iteration,Interval,Density
277000,13.5;14,0.00757547
277000,14;14.5,0.00235108
277000,14.5;15,0.000731467
277000,15;15.5,0
277000,15.5;16,0
278000,0;0.5,0
278000,0.5;1,27.0109
278000,1;1.5,184.653
278000,1.5;2,109.791
278000,2;2.5,120.102
278000,2.5;3,98.767
278000,3;3.5,94.0493
278000,3.5;4,80.9487
278000,4;4.5,74.2293
278000,4.5;5,64.012
278000,5;5.5,57.7805
278000,5.5;6,48.4104
278000,6;6.5,42.5585
278000,6.5;7,35.2678
278000,7;7.5,29.3592
278000,7.5;8,23.509
278000,8;8.5,18.3202
278000,8.5;9,13.29
278000,9;9.5,9.05649
278000,9.5;10,5.79653
278000,10;10.5,3.52135
278000,10.5;11,2.0448
278000,11;11.5,1.13032
278000,11.5;12,0.505992
278000,12;12.5,0.254507
278000,12.5;13,0.079292
278000,13;13.5,0.0235673
278000,13.5;14,0.00841719
278000,14;14.5,0.00156739
278000,14.5;15,0.000731467
278000,15;15.5,0
278000,15.5;16,0
279000,0;0.5,0
279000,0.5;1,28.1022
279000,1;1.5,179.627
279000,1.5;2,112.424
279000,2;2.5,117.472
279000,2.5;3,101.076
279000,3;3.5,92.4552
279000,3.5;4,82.4517
279000,4;4.5,73.4636
279000,4.5;5,64.7661
279000,5;5.5,56.99
279000,5.5;6,48.8481
279000,6;6.5,42.4363
279000,6.5;7,35.1945
279000,7;7.5,29.4015
279000,7.5;8,23.4163
279000,8;8.5,18.3225
279000,8.5;9,13.5831
279000,9;9.5,8.98768
279000,9.5;10,5.8434
279000,10;10.5,3.53953
279000,10.5;11,2.05444
279000,11;11.5,1.04986
279000,11.5;12,0.509449
279000,12;12.5,0.220572
279000,12.5;13,0.0646083
279000,13;13.5,0.0262866
279000,13.5;14,0.00336687
279000,14;14.5,0.00156739
279000,14.5;15,0
279000,15;15.5,0
279000,15.5;16,0
280000,0;0.5,0
280000,0.5;1,29.7392
280000,1;1.5,183.447
280000,1.5;2,114.54
280000,2;2.5,119.664
280000,2.5;3,101.6
280000,3;3.5,94.6659
280000,3.5;4,83.0506
280000,4;4.5,74.7485
280000,4.5;5,65.6118
280000,5;5.5,57.2208
280000,5.5;6,49.1945
280000,6;6.5,42.5667
280000,6.5;7,35.7566
280000,7;7.5,29.2472
280000,7.5;8,23.8428
280000,8;8.5,17.8082
280000,8.5;9,13.2319
280000,9;9.5,8.73663
280000,9.5;10,5.59567
280000,10;10.5,3.26388
280000,10.5;11,1.92088
280000,11;11.5,0.935441
280000,11.5;12,0.491008
280000,12;12.5,0.196182
280000,12.5;13,0.0743974
280000,13;13.5,0.0271931
280000,13.5;14,0.0101006
280000,14;14.5,0.00156739
280000,14.5;15,0.000731467
280000,15;15.5,0
280000,15.5;16,0
281000,0;0.5,0
281000,0.5;1,22.6455
281000,1;1.5,185.055
281000,1.5;2,108.397
281000,2;2.5,116.376
281000,2.5;3,99.8793
281000,3;3.5,91.6732
281000,3.5;4,81.3894
281000,4;4.5,73.7892
281000,4.5;5,63.6808
281000,5;5.5,56.9207
281000,5.5;6,48.622
281000,6;6.5,41.7319
281000,6.5;7,35.3272
281000,7;7.5,29.1231
281000,7.5;8,23.5699
281000,8;8.5,18.4931
281000,8.5;9,13.6516
281000,9;9.5,9.40052
281000,9.5;10,5.84005
281000,10;10.5,3.63797
281000,10.5;11,2.10264
281000,11;11.5,1.15044
281000,11.5;12,0.554401
281000,12;12.5,0.254507
281000,12.5;13,0.0969124
281000,13;13.5,0.035351
281000,13.5;14,0.00841719
281000,14;14.5,0.00235108
281000,14.5;15,0
281000,15;15.5,0
281000,15.5;16,0
282000,0;0.5,0
282000,0.5;1,24.0097
282000,1;1.5,186.362
282000,1.5;2,108.862
282000,2;2.5,119.789
282000,2.5;3,99.3127
282000,3;3.5,94.2147
282000,3.5;4,82.3274
282000,4;4.5,73.6132
282000,4.5;5,65.1537
282000,5;5.5,56.7996
282000,5.5;6,49.0358
282000,6;6.5,42.4934
282000,6.5;7,35.1351
282000,7;7.5,29.3017
282000,7.5;8,23.3554
282000,8;8.5,18.1215
282000,8.5;9,13.3773
282000,9;9.5,9.08252
282000,9.5;10,5.78481
282000,10;10.5,3.51681
282000,10.5;11,2.02415
282000,11;11.5,1.06746
282000,11.5;12,0.547485
282000,12;12.5,0.233298
282000,12.5;13,0.0998491
282000,13;13.5,0.0317252
282000,13.5;14,0.0101006
282000,14;14.5,0.000783693
282000,14.5;15,0
282000,15;15.5,0
282000,15.5;16,0
283000,0;0.5,0
283000,0.5;1,24.5553
283000,1;1.5,180.834
283000,1.5;2,108.397
283000,2;2.5,117.409
283000,2.5;3,98.1374
283000,3;3.5,91.6883
283000,3.5;4,80.6435
283000,4;4.5,72.4514
283000,4.5;5,64.3573
283000,5;5.5,55.7552
283000,5.5;6,49.1031
283000,6;6.5,41.2676
283000,6.5;7,35.6658
283000,7;7.5,29.3652
283000,7.5;8,23.7209
283000,8;8.5,18.755
283000,8.5;9,13.8906
283000,9;9.5,9.27779
283000,9.5;10,6.08276
283000,10;10.5,3.5683
283000,10.5;11,2.10126
283000,11;11.5,1.11021
283000,11.5;12,0.559011
283000,12;12.5,0.218451
283000,12.5;13,0.0890811
283000,13;13.5,0.0335381
283000,13.5;14,0.00673375
283000,14;14.5,0.00470216
283000,14.5;15,0
283000,15;15.5,0
283000,15.5;16,0
284000,0;0.5,0
284000,0.5;1,27.5565
284000,1;1.5,180.431
284000,1.5;2,108.294
284000,2;2.5,117.691
284000,2.5;3,97.5287
284000,3;3.5,93.0417
284000,3.5;4,79.6829
284000,4;4.5,73.1027
284000,4.5;5,63.5116
284000,5;5.5,56.413
284000,5.5;6,48.3719
284000,6;6.5,42.1024
284000,6.5;7,35.1421
284000,7;7.5,29.6679
284000,7.5;8,23.5779
284000,8;8.5,18.6965
284000,8.5;9,13.7078
284000,9;9.5,9.29824
284000,9.5;10,6.02585
284000,10;10.5,3.59556
284000,10.5;11,2.17699
284000,11;11.5,1.14038
284000,11.5;12,0.552096
284000,12;12.5,0.249204
284000,12.5;13,0.0949546
284000,13;13.5,0.0344445
284000,13.5;14,0.0117841
284000,14;14.5,0.00156739
284000,14.5;15,0
284000,15;15.5,0
284000,15.5;16,0
285000,0;0.5,0
285000,0.5;1,26.1924
285000,1;1.5,178.924
285000,1.5;2,112.424
285000,2;2.5,115.312
285000,2.5;3,98.5571
285000,3;3.5,91.3424
285000,3.5;4,80.4062
285000,4;4.5,72.2138
285000,4.5;5,63.4693
285000,5;5.5,55.9918
285000,5.5;6,48.6268
285000,6;6.5,41.4224
285000,6.5;7,35.6484
285000,7;7.5,29.91
285000,7.5;8,23.6256
285000,8;8.5,18.8415
285000,8.5;9,13.766
285000,9;9.5,9.37077
285000,9.5;10,5.93546
285000,10;10.5,3.65918
285000,10.5;11,2.13981
285000,11;11.5,1.12781
285000,11.5;12,0.557859
285000,12;12.5,0.235419
285000,12.5;13,0.0881022
285000,13;13.5,0.0362574
285000,13.5;14,0.0109423
285000,14;14.5,0.00156739
285000,14.5;15,0.000731467
285000,15;15.5,0
285000,15.5;16,0
286000,0;0.5,0
286000,0.5;1,25.101
286000,1;1.5,186.764
286000,1.5;2,110.875
286000,2;2.5,119.57
286000,2.5;3,100.908
286000,3;3.5,93.8989
286000,3.5;4,82.7907
286000,4;4.5,75.1886
286000,4.5;5,65.2735
286000,5;5.5,56.7996
286000,5.5;6,49.4783
286000,6;6.5,42.2449
286000,6.5;7,35.4982
286000,7;7.5,29.0958
286000,7.5;8,23.411
286000,8;8.5,18.1916
286000,8.5;9,13.0843
286000,9;9.5,8.99512
286000,9.5;10,5.61576
286000,10;10.5,3.45925
286000,10.5;11,1.94015
286000,11;11.5,1.07123
286000,11.5;12,0.500229
286000,12;12.5,0.21421
286000,12.5;13,0.0929967
286000,13;13.5,0.0280995
286000,13.5;14,0.0101006
286000,14;14.5,0.00313477
286000,14.5;15,0.00146293
286000,15;15.5,0
286000,15.5;16,0
287000,0;0.5,0
287000,0.5;1,27.2837
287000,1;1.5,185.859
287000,1.5;2,114.23
287000,2;2.5,118.662
287000,2.5;3,103.069
287000,3;3.5,94.0643
287000,3.5;4,84.0225
287000,4;4.5,75.8663
287000,4.5;5,65.3722
287000,5;5.5,58.1497
287000,5.5;6,49.4062
287000,6;6.5,42.6929
287000,6.5;7,35.1805
287000,7;7.5,29.2714
287000,7.5;8,23.3051
287000,8;8.5,17.9742
287000,8.5;9,13.0157
287000,9;9.5,8.75709
287000,9.5;10,5.51867
287000,10;10.5,3.26085
287000,10.5;11,1.89747
287000,11;11.5,0.9455
287000,11.5;12,0.497923
287000,12;12.5,0.208907
287000,12.5;13,0.0734185
287000,13;13.5,0.0280995
287000,13.5;14,0.0092589
287000,14;14.5,0.00235108
287000,14.5;15,0
287000,15;15.5,0
287000,15.5;16,0
288000,0;0.5,0
288000,0.5;1,23.1911
288000,1;1.5,185.457
288000,1.5;2,110.617
288000,2;2.5,121.354
288000,2.5;3,100.698
288000,3;3.5,94.5305
288000,3.5;4,83.6609
288000,4;4.5,74.2909
288000,4.5;5,66.1262
288000,5;5.5,57.1227
288000,5.5;6,49.69
288000,6;6.5,42.2287
288000,6.5;7,35.2608
288000,7;7.5,29.2805
288000,7.5;8,23.1223
288000,8;8.5,18.0957
288000,8.5;9,13.29
288000,9;9.5,8.84449
288000,9.5;10,5.58897
288000,10;10.5,3.32446
288000,10.5;11,1.94979
288000,11;11.5,1.03603
288000,11.5;12,0.503686
288000,12;12.5,0.229056
288000,12.5;13,0.0743974
288000,13;13.5,0.0407896
288000,13.5;14,0.0092589
288000,14;14.5,0.00313477
288000,14.5;15,0
288000,15;15.5,0
288000,15.5;16,0
289000,0;0.5,0
289000,0.5;1,30.5577
289000,1;1.5,180.029
289000,1.5;2,110.152
289000,2;2.5,119.726
289000,2.5;3,100.614
289000,3;3.5,93.8839
289000,3.5;4,83.1975
289000,4;4.5,73.798
289000,4.5;5,66.0064
289000,5;5.5,57.0938
289000,5.5;6,49.5746
289000,6;6.5,41.6667
289000,6.5;7,35.4144
289000,7;7.5,28.9778
289000,7.5;8,23.3236
289000,8;8.5,18.1261
289000,8.5;9,13.4729
289000,9;9.5,9.02488
289000,9.5;10,5.57391
289000,10;10.5,3.5577
289000,10.5;11,1.97871
289000,11;11.5,1.11524
289000,11.5;12,0.499076
289000,12;12.5,0.21421
289000,12.5;13,0.0822287
289000,13;13.5,0.0253802
289000,13.5;14,0.00589203
289000,14;14.5,0.00313477
289000,14.5;15,0
289000,15;15.5,0
289000,15.5;16,0
290000,0;0.5,0
290000,0.5;1,21.827
290000,1;1.5,183.246
290000,1.5;2,110.152
290000,2;2.5,117.128
290000,2.5;3,99.4596
290000,3;3.5,93.7936
290000,3.5;4,80.6435
290000,4;4.5,74.3701
290000,4.5;5,64.9493
290000,5;5.5,56.3437
290000,5.5;6,49.4206
290000,6;6.5,41.7848
290000,6.5;7,35.8823
290000,7;7.5,29.0565
290000,7.5;8,23.7183
290000,8;8.5,18.5563
290000,8.5;9,13.502
290000,9;9.5,9.2313
290000,9.5;10,5.74464
290000,10;10.5,3.48652
290000,10.5;11,1.96494
290000,11;11.5,1.04986
290000,11.5;12,0.495618
290000,12;12.5,0.206787
290000,12.5;13,0.0714607
290000,13;13.5,0.0244738
290000,13.5;14,0.00673375
290000,14;14.5,0.00156739
290000,14.5;15,0
290000,15;15.5,0
290000,15.5;16,0
291000,0;0.5,0
291000,0.5;1,24.5553
291000,1;1.5,182.442
291000,1.5;2,108.707
291000,2;2.5,116.815
291000,2.5;3,97.3399
291000,3;3.5,90.4401
291000,3.5;4,80.6774
291000,4;4.5,71.5801
291000,4.5;5,63.1522
291000,5;5.5,56.0783
291000,5.5;6,48.2468
291000,6;6.5,42.306
291000,6.5;7,35.0793
291000,7;7.5,30.0765
291000,7.5;8,23.5646
291000,8;8.5,18.9256
291000,8.5;9,13.8221
291000,9;9.5,9.46189
291000,9.5;10,5.98233
291000,10;10.5,3.64403
291000,10.5;11,2.14257
291000,11;11.5,1.13158
291000,11.5;12,0.592437
291000,12;12.5,0.234358
291000,12.5;13,0.108659
291000,13;13.5,0.0326317
291000,13.5;14,0.0134675
291000,14;14.5,0.00235108
291000,14.5;15,0
291000,15;15.5,0
291000,15.5;16,0
292000,0;0.5,0
292000,0.5;1,18.5529
292000,1;1.5,182.442
292000,1.5;2,108.965
292000,2;2.5,117.503
292000,2.5;3,98.788
292000,3;3.5,90.5153
292000,3.5;4,79.6264
292000,4;4.5,71.052
292000,4.5;5,63.1099
292000,5;5.5,55.6456
292000,5.5;6,48.7519
292000,6;6.5,42.2531
292000,6.5;7,35.7217
292000,7;7.5,29.9827
292000,7.5;8,24.015
292000,8;8.5,19.0518
292000,8.5;9,13.9696
292000,9;9.5,9.5307
292000,9.5;10,5.84173
292000,10;10.5,3.55013
292000,10.5;11,2.03929
292000,11;11.5,1.06369
292000,11.5;12,0.48755
292000,12;12.5,0.219512
292000,12.5;13,0.0753763
292000,13;13.5,0.0244738
292000,13.5;14,0.0117841
292000,14;14.5,0.00235108
292000,14.5;15,0.0021944
292000,15;15.5,0
292000,15.5;16,0
293000,0;0.5,0
293000,0.5;1,26.4652
293000,1;1.5,183.346
293000,1.5;2,107.365
293000,2;2.5,115.468
293000,2.5;3,97.9275
293000,3;3.5,90.41
293000,3.5;4,80.0333
293000,4;4.5,71.5449
293000,4.5;5,64.4067
293000,5;5.5,54.9763
293000,5.5;6,48.4007
293000,6;6.5,41.907
293000,6.5;7,35.2364
293000,7;7.5,29.7012
293000,7.5;8,23.9514
293000,8;8.5,18.9864
293000,8.5;9,13.7265
293000,9;9.5,9.62368
293000,9.5;10,5.99405
293000,10;10.5,3.68492
293000,10.5;11,2.16185
293000,11;11.5,1.12027
293000,11.5;12,0.582063
293000,12;12.5,0.249204
293000,12.5;13,0.104744
293000,13;13.5,0.0308188
293000,13.5;14,0.0092589
293000,14;14.5,0.00156739
293000,14.5;15,0.000731467
293000,15;15.5,0
293000,15.5;16,0
294000,0;0.5,0
294000,0.5;1,20.1899
294000,1;1.5,184.854
294000,1.5;2,112.578
294000,2;2.5,119.163
294000,2.5;3,101.957
294000,3;3.5,92.8462
294000,3.5;4,82.5195
294000,4;4.5,72.8299
294000,4.5;5,65.8373
294000,5;5.5,56.3437
294000,5.5;6,49.6179
294000,6;6.5,42.0617
294000,6.5;7,35.383
294000,7;7.5,29.0353
294000,7.5;8,23.7156
294000,8;8.5,17.9251
294000,8.5;9,13.6184
294000,9;9.5,8.96723
294000,9.5;10,5.7346
294000,10;10.5,3.44411
294000,10.5;11,2.00349
294000,11;11.5,1.11524
294000,11.5;12,0.495618
294000,12;12.5,0.2386
294000,12.5;13,0.0851654
294000,13;13.5,0.0326317
294000,13.5;14,0.00841719
294000,14;14.5,0.00235108
294000,14.5;15,0.000731467
294000,15;15.5,0
294000,15.5;16,0
295000,0;0.5,0
295000,0.5;1,23.464
295000,1;1.5,181.336
295000,1.5;2,113.198
295000,2;2.5,118.098
295000,2.5;3,101.055
295000,3;3.5,91.2823
295000,3.5;4,83.141
295000,4;4.5,71.5713
295000,4.5;5,65.5413
295000,5;5.5,56.0437
295000,5.5;6,49.1512
295000,6;6.5,42.1309
295000,6.5;7,35.8195
295000,7;7.5,29.1806
295000,7.5;8,23.9037
295000,8;8.5,18.1448
295000,8.5;9,13.3628
295000,9;9.5,9.12902
295000,9.5;10,5.78816
295000,10;10.5,3.48349
295000,10.5;11,2.05444
295000,11;11.5,1.10141
295000,11.5;12,0.54057
295000,12;12.5,0.240721
295000,12.5;13,0.102786
295000,13;13.5,0.0362574
295000,13.5;14,0.0143092
295000,14;14.5,0.000783693
295000,14.5;15,0.000731467
295000,15;15.5,0
295000,15.5;16,0
296000,0;0.5,0
296000,0.5;1,25.3738
296000,1;1.5,179.125
296000,1.5;2,111.907
296000,2;2.5,115.093
296000,2.5;3,100.446
296000,3;3.5,90.2296
296000,3.5;4,81.1634
296000,4;4.5,72.9531
296000,4.5;5,63.864
296000,5;5.5,55.8764
296000,5.5;6,48.9203
296000,6;6.5,41.854
296000,6.5;7,35.4249
296000,7;7.5,29.1322
296000,7.5;8,23.9143
296000,8;8.5,18.3739
296000,8.5;9,13.741
296000,9;9.5,9.26477
296000,9.5;10,6.03254
296000,10;10.5,3.62888
296000,10.5;11,2.14119
296000,11;11.5,1.16176
296000,11.5;12,0.560164
296000,12;12.5,0.273595
296000,12.5;13,0.104744
296000,13;13.5,0.0362574
296000,13.5;14,0.0176761
296000,14;14.5,0.00156739
296000,14.5;15,0.000731467
296000,15;15.5,0
296000,15.5;16,0
297000,0;0.5,0
297000,0.5;1,25.9195
297000,1;1.5,183.749
297000,1.5;2,112.32
297000,2;2.5,120.697
297000,2.5;3,102.545
297000,3;3.5,94.7561
297000,3.5;4,83.5592
297000,4;4.5,75.4438
297000,4.5;5,66.1615
297000,5;5.5,56.8861
297000,5.5;6,49.9017
297000,6;6.5,41.6138
297000,6.5;7,35.9801
297000,7;7.5,28.4663
297000,7.5;8,23.4878
297000,8;8.5,17.6516
297000,8.5;9,13.103
297000,9;9.5,8.81288
297000,9.5;10,5.63249
297000,10;10.5,3.40321
297000,10.5;11,1.97182
297000,11;11.5,1.09135
297000,11.5;12,0.500229
297000,12;12.5,0.219512
297000,12.5;13,0.0969124
297000,13;13.5,0.0280995
297000,13.5;14,0.0092589
297000,14;14.5,0.00313477
297000,14.5;15,0
297000,15;15.5,0
297000,15.5;16,0
298000,0;0.5,0
298000,0.5;1,24.5553
298000,1;1.5,183.548
298000,1.5;2,107.675
298000,2;2.5,122.325
298000,2.5;3,100.236
298000,3;3.5,94.5155
298000,3.5;4,82.8246
298000,4;4.5,74.6517
298000,4.5;5,65.0762
298000,5;5.5,57.9016
298000,5.5;6,48.6509
298000,6;6.5,42.3712
298000,6.5;7,34.3914
298000,7;7.5,29.4227
298000,7.5;8,23.0799
298000,8;8.5,18.1098
298000,8.5;9,13.2672
298000,9;9.5,9.00814
298000,9.5;10,5.76138
298000,10;10.5,3.50318
298000,10.5;11,2.02415
298000,11;11.5,1.13913
298000,11.5;12,0.557859
298000,12;12.5,0.235419
298000,12.5;13,0.101807
298000,13;13.5,0.0299124
298000,13.5;14,0.0117841
298000,14;14.5,0
298000,14.5;15,0.000731467
298000,15;15.5,0
298000,15.5;16,0
299000,0;0.5,0
299000,0.5;1,22.3726
299000,1;1.5,181.839
299000,1.5;2,112.269
299000,2;2.5,118.38
299000,2.5;3,100.194
299000,3;3.5,93.3876
299000,3.5;4,81.751
299000,4;4.5,73.1467
299000,4.5;5,64.5335
299000,5;5.5,56.8284
299000,5.5;6,48.9828
299000,6;6.5,42.2409
299000,6.5;7,35.5087
299000,7;7.5,28.9929
299000,7.5;8,23.5276
299000,8;8.5,18.3225
299000,8.5;9,13.4085
299000,9;9.5,9.08624
299000,9.5;10,5.71786
299000,10;10.5,3.67584
299000,10.5;11,1.98972
299000,11;11.5,1.14667
299000,11.5;12,0.563622
299000,12;12.5,0.247083
299000,12.5;13,0.0920178
299000,13;13.5,0.0326317
299000,13.5;14,0.0126258
299000,14;14.5,0.00313477
299000,14.5;15,0.000731467
299000,15;15.5,0
299000,15.5;16,0
300000,0;0.5,0
300000,0.5;1,19.9171
300000,1;1.5,187.87
300000,1.5;2,110.049
300000,2;2.5,119.507
300000,2.5;3,100.635
300000,3;3.5,96.1546
300000,3.5;4,82.3161
300000,4;4.5,74.6957
300000,4.5;5,65.1114
300000,5;5.5,57.6016
300000,5.5;6,48.9636
300000,6;6.5,42.7743
300000,6.5;7,35.1456
300000,7;7.5,29.0232
300000,7.5;8,23.26
300000,8;8.5,18.3272
300000,8.5;9,13.1404
300000,9;9.5,9.04161
300000,9.5;10,5.67601
300000,10;10.5,3.41685
300000,10.5;11,1.92088
300000,11;11.5,1.05992
300000,11.5;12,0.454125
300000,12;12.5,0.213149
300000,12.5;13,0.0753763
300000,13;13.5,0.0290059
300000,13.5;14,0.00673375
300000,14;14.5,0.00156739
300000,14.5;15,0.000731467
300000,15;15.5,0
300000,15.5;16,0
301000,0;0.5,0
301000,0.5;1,22.3726
301000,1;1.5,182.944
301000,1.5;2,109.275
301000,2;2.5,117.128
301000,2.5;3,99.7324
301000,3;3.5,92.4402
301000,3.5;4,82.5421
301000,4;4.5,72.161
301000,4.5;5,64.9775
301000,5;5.5,56.9207
301000,5.5;6,49.2474
301000,6;6.5,41.9355
301000,6.5;7,35.1491
301000,7;7.5,29.4802
301000,7.5;8,23.3103
301000,8;8.5,18.2594
301000,8.5;9,13.8137
301000,9;9.5,9.13831
301000,9.5;10,5.89361
301000,10;10.5,3.61525
301000,10.5;11,2.05995
301000,11;11.5,1.05866
301000,11.5;12,0.544028
301000,12;12.5,0.211028
301000,12.5;13,0.0851654
301000,13;13.5,0.0344445
301000,13.5;14,0.00757547
301000,14;14.5,0.00156739
301000,14.5;15,0.00146293
301000,15;15.5,0
301000,15.5;16,0
302000,0;0.5,0
302000,0.5;1,20.1899
302000,1;1.5,181.638
302000,1.5;2,110.72
302000,2;2.5,116.971
302000,2.5;3,99.8164
302000,3;3.5,92.7109
302000,3.5;4,82.9263
302000,4;4.5,73.9124
302000,4.5;5,65.5061
302000,5;5.5,56.6784
302000,5.5;6,49.4206
302000,6;6.5,41.6789
302000,6.5;7,35.2224
302000,7;7.5,29.2986
302000,7.5;8,23.2415
302000,8;8.5,18.3015
302000,8.5;9,13.4501
302000,9;9.5,9.16993
302000,9.5;10,5.7731
302000,10;10.5,3.50318
302000,10.5;11,2.0806
302000,11;11.5,1.09261
302000,11.5;12,0.562469
302000,12;12.5,0.232237
302000,12.5;13,0.0939757
302000,13;13.5,0.035351
302000,13.5;14,0.00841719
302000,14;14.5,0.00235108
302000,14.5;15,0
302000,15;15.5,0
302000,15.5;16,0
303000,0;0.5,0
303000,0.5;1,20.7356
303000,1;1.5,188.875
303000,1.5;2,109.791
303000,2;2.5,119.507
303000,2.5;3,98.788
303000,3;3.5,92.7109
303000,3.5;4,81.5363
303000,4;4.5,72.9355
303000,4.5;5,64.4067
303000,5;5.5,56.7592
303000,5.5;6,49.1897
303000,6;6.5,42.3997
303000,6.5;7,35.5471
303000,7;7.5,29.7042
303000,7.5;8,23.7077
303000,8;8.5,18.5282
303000,8.5;9,13.5062
303000,9;9.5,9.09926
303000,9.5;10,5.66932
303000,10;10.5,3.44108
303000,10.5;11,2.03379
303000,11;11.5,1.00837
303000,11.5;12,0.495618
303000,12;12.5,0.201484
303000,12.5;13,0.0704817
303000,13;13.5,0.0253802
303000,13.5;14,0.00420859
303000,14;14.5,0.00313477
303000,14.5;15,0
303000,15;15.5,0
303000,15.5;16,0
304000,0;0.5,0
304000,0.5;1,22.6455
304000,1;1.5,182.542
304000,1.5;2,110.101
304000,2;2.5,117.128
304000,2.5;3,98.3473
304000,3;3.5,92.6658
304000,3.5;4,81.1634
304000,4;4.5,73.446
304000,4.5;5,63.8781
304000,5;5.5,56.6438
304000,5.5;6,48.9492
304000,6;6.5,41.8337
304000,6.5;7,35.1491
304000,7;7.5,29.2744
304000,7.5;8,23.6812
304000,8;8.5,18.575
304000,8.5;9,13.5976
304000,9;9.5,9.29638
304000,9.5;10,5.97229
304000,10;10.5,3.58042
304000,10.5;11,2.10264
304000,11;11.5,1.12152
304000,11.5;12,0.541722
304000,12;12.5,0.2386
304000,12.5;13,0.079292
304000,13;13.5,0.0271931
304000,13.5;14,0.0109423
304000,14;14.5,0.00156739
304000,14.5;15,0
304000,15;15.5,0
304000,15.5;16,0
305000,0;0.5,0
305000,0.5;1,25.9195
305000,1;1.5,180.431
305000,1.5;2,109.739
305000,2;2.5,119.82
305000,2.5;3,98.4942
305000,3;3.5,93.4478
305000,3.5;4,80.9034
305000,4;4.5,73.578
305000,4.5;5,63.857
305000,5;5.5,56.6842
305000,5.5;6,48.6605
305000,6;6.5,41.9843
305000,6.5;7,35.8369
305000,7;7.5,29.1655
305000,7.5;8,23.6415
305000,8;8.5,18.3202
305000,8.5;9,13.5373
305000,9;9.5,9.17179
305000,9.5;10,5.89696
305000,10;10.5,3.59708
305000,10.5;11,2.05169
305000,11;11.5,1.10141
305000,11.5;12,0.565927
305000,12;12.5,0.237539
305000,12.5;13,0.0959335
305000,13;13.5,0.0335381
305000,13.5;14,0.0092589
305000,14;14.5,0.00235108
305000,14.5;15,0.000731467
305000,15;15.5,0
305000,15.5;16,0
306000,0;0.5,0
306000,0.5;1,19.9171
306000,1;1.5,185.759
306000,1.5;2,108.501
306000,2;2.5,117.472
306000,2.5;3,98.788
306000,3;3.5,92.5154
306000,3.5;4,80.6548
306000,4;4.5,72.8387
306000,4.5;5,64.0613
306000,5;5.5,56.4361
306000,5.5;6,48.5451
306000,6;6.5,41.911
306000,6.5;7,35.4214
306000,7;7.5,29.8495
306000,7.5;8,23.4401
306000,8;8.5,19.0144
306000,8.5;9,13.608
306000,9;9.5,9.30754
306000,9.5;10,5.85512
306000,10;10.5,3.50469
306000,10.5;11,2.08336
306000,11;11.5,1.06369
306000,11.5;12,0.522128
306000,12;12.5,0.233298
306000,12.5;13,0.0763552
306000,13;13.5,0.0308188
306000,13.5;14,0.0101006
306000,14;14.5,0.00235108
306000,14.5;15,0.000731467
306000,15;15.5,0
306000,15.5;16,0
307000,0;0.5,0
307000,0.5;1,18.0072
307000,1;1.5,186.262
307000,1.5;2,108.139
307000,2;2.5,120.259
307000,2.5;3,98.1164
307000,3;3.5,92.4703
307000,3.5;4,81.6267
307000,4;4.5,73.6572
307000,4.5;5,64.2869
307000,5;5.5,56.6669
307000,5.5;6,49.1175
307000,6;6.5,42.0454
307000,6.5;7,35.6589
307000,7;7.5,28.9627
307000,7.5;8,23.7898
307000,8;8.5,18.2968
307000,8.5;9,13.529
307000,9;9.5,9.11228
307000,9.5;10,5.85679
307000,10;10.5,3.51984
307000,10.5;11,2.0627
307000,11;11.5,1.12781
307000,11.5;12,0.546333
307000,12;12.5,0.253446
307000,12.5;13,0.0841865
307000,13;13.5,0.0290059
307000,13.5;14,0.0117841
307000,14;14.5,0.00313477
307000,14.5;15,0
307000,15;15.5,0
307000,15.5;16,0
308000,0;0.5,0
308000,0.5;1,21.827
308000,1;1.5,186.362
308000,1.5;2,109.791
308000,2;2.5,119.945
308000,2.5;3,98.8929
308000,3;3.5,95.2975
308000,3.5;4,81.8188
308000,4;4.5,73.9916
308000,4.5;5,65.3017
308000,5;5.5,57.2381
308000,5.5;6,49.2138
308000,6;6.5,42.4323
308000,6.5;7,35.2154
308000,7;7.5,29.1715
308000,7.5;8,23.4534
308000,8;8.5,18.4815
308000,8.5;9,13.2838
308000,9;9.5,9.04533
308000,9.5;10,5.68941
308000,10;10.5,3.42896
308000,10.5;11,1.9732
308000,11;11.5,1.00962
308000,11.5;12,0.481787
308000,12;12.5,0.221633
308000,12.5;13,0.0753763
308000,13;13.5,0.0344445
308000,13.5;14,0.00757547
308000,14;14.5,0.00156739
308000,14.5;15,0
308000,15;15.5,0
308000,15.5;16,0
309000,0;0.5,0
309000,0.5;1,18.5529
309000,1;1.5,186.664
309000,1.5;2,108.965
309000,2;2.5,119.131
309000,2.5;3,98.809
309000,3;3.5,92.5004
309000,3.5;4,79.7508
309000,4;4.5,73.8156
309000,4.5;5,63.265
309000,5;5.5,56.2053
309000,5.5;6,49.0021
309000,6;6.5,42.1106
309000,6.5;7,35.6798
309000,7;7.5,29.223
309000,7.5;8,23.7792
309000,8;8.5,18.6077
309000,8.5;9,13.4958
309000,9;9.5,9.37635
309000,9.5;10,5.77645
309000,10;10.5,3.60162
309000,10.5;11,2.08887
309000,11;11.5,1.09512
309000,11.5;12,0.559011
309000,12;12.5,0.246023
309000,12.5;13,0.0910389
309000,13;13.5,0.0308188
