Iteration,Bin,Density,Velocity X,Velocity Y,Velocity Z
770000,43,0.703704,0.653375,-182.755,-0.275783
770000,44,0.0509259,2.4187,-182.684,-0.886217
770000,45,1.66667,0,0,0
770000,46,-,-,-,-
770000,47,1.66667,0,0,0
770000,48,-,-,-,-
770000,49,-,-,-,-
780000,0,-,-,-,-
780000,1,1.66667,0,0,0
780000,2,-,-,-,-
780000,3,1.66667,0,0,0
780000,4,0.356481,-0.632634,-187.063,-0.464182
780000,5,0.643519,-0.657375,-187.418,-0.965225
780000,6,0.513889,0.381551,-188.448,0.212782
780000,7,0.541667,0.838361,-186.169,0.826694
780000,8,0.62037,0.15838,-186.605,1.09726
780000,9,0.486111,0.603983,-187.317,-0.104212
780000,10,0.606481,-0.174941,-187.256,-0.0568099
780000,11,0.638889,-0.322549,-186.868,0.214128
780000,12,0.611111,-0.0543344,-186.435,0.0214367
780000,13,0.578704,-0.777272,-186.968,-0.718468
780000,14,0.532407,0.738176,-187.18,-0.998967
780000,15,0.518519,-0.247901,-187.601,1.56074
780000,16,0.652778,0.135615,-186.586,-0.15035
780000,17,0.523148,1.03579,-187.09,-0.383046
780000,18,0.583333,-0.108417,-187.432,-0.510713
780000,19,0.601852,0.784125,-186.636,0.555565
780000,20,0.587963,-0.634746,-187.928,-0.8077
780000,21,0.606481,0.366744,-186.742,-0.486272
780000,22,0.587963,0.403029,-187.238,-0.256615
780000,23,0.541667,0.900746,-188.488,1.32411
780000,24,0.564815,1.07031,-187.613,0.425813
780000,25,0.583333,0.611331,-187.533,0.254824
780000,26,0.587963,-0.29295,-187.446,-0.368433
780000,27,0.574074,0.0524021,-186.36,0.83668
780000,28,0.560185,1.31594,-187.36,0.467085
780000,29,0.615741,-0.578307,-186.529,-0.809758
780000,30,0.541667,0.101463,-186.647,0.119953
780000,31,0.611111,0.124656,-187.498,-0.33088
780000,32,0.550926,-0.630552,-186.7,0.403981
780000,33,0.606481,-0.300391,-186.748,0.473608
780000,34,0.597222,0.840009,-186.637,-0.500874
780000,35,0.490741,0.966429,-186.969,-0.57222
780000,36,0.648148,0.307371,-187.557,0.323416
780000,37,0.62963,-0.131141,-188.169,1.19709
780000,38,0.597222,1.17458,-187.766,-0.614372
780000,39,0.523148,0.57593,-186.301,-0.218272
780000,40,0.62963,-0.784443,-186.139,0.055152
780000,41,0.518519,-0.120259,-187.564,-0.367709
780000,42,0.578704,-0.266252,-187.077,-0.571583
780000,43,0.759259,0.536468,-187.217,-0.290338
780000,44,0.0462963,-2.30485,-187.751,-1.37458
780000,45,1.66667,0,0,0
780000,46,-,-,-,-
780000,47,1.66667,0,0,0
780000,48,-,-,-,-
780000,49,-,-,-,-
790000,0,-,-,-,-
790000,1,1.66667,0,0,0
790000,2,-,-,-,-
790000,3,1.66667,0,0,0
790000,4,0.319444,-1.16632,-191.631,-0.213134
790000,5,0.62963,-0.0902241,-191.254,0.300565
790000,6,0.527778,-0.650452,-190.355,0.212645
790000,7,0.601852,-0.0337101,-191.319,-1.01527
790000,8,0.541667,-0.219939,-191.172,-0.467707
790000,9,0.560185,-0.464504,-189.962,0.440349
790000,10,0.611111,-0.545611,-190.761,0.632312
790000,11,0.509259,-1.00191,-190.408,-0.696398
790000,12,0.648148,-0.702445,-190.636,0.00437033
790000,13,0.550926,0.218242,-191.828,1.41099
790000,14,0.546296,1.60776,-191.153,-0.289374
790000,15,0.578704,-1.08075,-191.768,-0.0830952
790000,16,0.643519,-0.400109,-191.139,0.696331
790000,17,0.574074,-0.137803,-190.731,1.11602
790000,18,0.606481,-0.203315,-191.391,-0.0340134
790000,19,0.634259,-0.35895,-191.073,-0.737418
790000,20,0.578704,-0.285511,-190.01,-0.497374
790000,21,0.560185,-0.856085,-191.379,1.03806
790000,22,0.587963,0.413322,-191.138,-0.440099
790000,23,0.601852,-0.574135,-191.151,-0.58909
790000,24,0.592593,-0.410005,-191.723,0.352984
790000,25,0.606481,-0.151426,-191.712,0.820177
790000,26,0.550926,-1.05657,-191.664,0.0132485
790000,27,0.611111,-0.0348292,-191.174,-0.430994
790000,28,0.518519,0.345159,-191.444,0.611403
790000,29,0.625,-0.96814,-190.685,-0.487416
790000,30,0.592593,-1.15853,-191.601,0.00516164
790000,31,0.578704,0.508194,-190.954,-0.644393
790000,32,0.592593,-0.546716,-191.355,0.258655
790000,33,0.592593,0.0167483,-190.613,0.020714
790000,34,0.537037,0.4287,-190.246,0.530177
790000,35,0.592593,0.588809,-190.933,-0.540514
790000,36,0.467593,-0.0212407,-191.173,0.730684
790000,37,0.597222,-0.206103,-191.079,-0.587485
790000,38,0.523148,0.172599,-191.118,-0.574853
790000,39,0.615741,0.468992,-190.789,0.201359
790000,40,0.592593,-0.650438,-192.209,0.47587
790000,41,0.583333,0.294854,-190.792,-0.0414735
790000,42,0.564815,-0.809041,-191.696,-0.0493567
790000,43,0.722222,-0.569796,-190.442,-0.284476
790000,44,0.0787037,0.460705,-192.909,1.3855
790000,45,1.66667,0,0,0
790000,46,-,-,-,-
790000,47,1.66667,0,0,0
790000,48,-,-,-,-
790000,49,-,-,-,-
800000,0,-,-,-,-
800000,1,1.66667,0,0,0
800000,2,-,-,-,-
800000,3,1.66667,0,0,0
800000,4,0.365741,-0.134041,-195.283,0.108721
800000,5,0.634259,0.209801,-194.857,-0.575614
800000,6,0.574074,0.420013,-194.826,-0.269954
800000,7,0.587963,0.618541,-194.132,0.37998
800000,8,0.564815,-0.387133,-195.434,-0.601645
800000,9,0.606481,0.850336,-194.784,0.072147
800000,10,0.62037,-0.151092,-195.28,0.0465509
800000,11,0.583333,-0.0678688,-195.026,0.38888
800000,12,0.601852,-0.657359,-195.055,0.924506
800000,13,0.537037,0.255442,-195.055,-0.226178
800000,14,0.574074,0.0166722,-195.064,0.716806
800000,15,0.583333,0.444923,-194.82,0.27339
800000,16,0.564815,-0.518311,-194.733,0.295779
800000,17,0.564815,-0.0495923,-194.823,0.66441
800000,18,0.583333,1.06498,-195.943,-0.534606
800000,19,0.537037,-0.408404,-196.325,0.228615
800000,20,0.634259,-0.182726,-194.461,0.32956
800000,21,0.583333,-0.600864,-195.36,-0.60651
800000,22,0.587963,0.354318,-194.428,0.297818
800000,23,0.574074,1.48706,-195.259,-0.241005
800000,24,0.560185,0.144947,-195.042,-0.00637222
800000,25,0.587963,0.267995,-195.947,0.300866
800000,26,0.5,0.291056,-194.713,0.262139
800000,27,0.592593,-0.399052,-194.739,-0.489391
800000,28,0.597222,0.333754,-195.547,-0.221224
800000,29,0.625,-0.475411,-194.673,-0.525601
800000,30,0.550926,-0.424732,-195.312,0.661637
800000,31,0.643519,0.700484,-195.111,1.2146
800000,32,0.597222,0.169942,-194.861,0.261866
800000,33,0.569444,-0.359237,-195.251,0.304008
800000,34,0.574074,0.100486,-194.762,0.478055
800000,35,0.546296,0.739401,-195.487,0.186379
800000,36,0.50463,0.147586,-195.204,-0.16435
800000,37,0.62037,-0.352352,-195.317,-0.735709
800000,38,0.523148,1.41114,-194.892,-0.457999
800000,39,0.601852,-0.434115,-195.034,0.326033
800000,40,0.560185,0.483047,-194.825,-0.448089
800000,41,0.587963,1.12016,-194.399,-0.27122
800000,42,0.583333,0.211181,-195.928,-0.329187
800000,43,0.717593,0.463472,-194.456,-1.22623
800000,44,0.0416667,2.71726,-194.061,1.8086
800000,45,1.66667,0,0,0
800000,46,-,-,-,-
800000,47,1.66667,0,0,0
800000,48,-,-,-,-
800000,49,-,-,-,-
810000,0,-,-,-,-
810000,1,1.66667,0,0,0
810000,2,-,-,-,-
810000,3,1.66667,0,0,0
810000,4,0.412037,-0.687621,-199.544,0.784485
810000,5,0.550926,-0.637175,-199.371,-0.410143
810000,6,0.550926,-0.285812,-198.599,0.169235
810000,7,0.597222,0.0338376,-199.638,0.104363
810000,8,0.62963,-0.983998,-199.829,-0.557876
810000,9,0.541667,-0.347265,-198.503,0.962721
810000,10,0.615741,-0.0480369,-199.272,0.110346
810000,11,0.583333,0.0380613,-199.257,-0.181451
810000,12,0.583333,-0.633412,-198.963,0.0804768
810000,13,0.569444,1.11082,-198.972,0.311623
810000,14,0.578704,-1.10911,-197.858,0.131852
810000,15,0.601852,1.01886,-199.314,0.351391
810000,16,0.601852,-0.486798,-199.314,1.16851
810000,17,0.541667,-0.731073,-199.353,0.0897197
810000,18,0.606481,0.401028,-199.203,0.0695236
810000,19,0.546296,0.242766,-199.244,-0.117425
810000,20,0.574074,0.489388,-199.011,-0.610185
810000,21,0.578704,-0.712077,-198.83,-0.271706
810000,22,0.569444,-0.214179,-198.52,0.0943161
810000,23,0.574074,0.0777385,-199.684,1.27718
810000,24,0.513889,0.536608,-198.501,-0.372886
810000,25,0.638889,0.123052,-199.103,-0.57632
810000,26,0.550926,1.06915,-198.373,1.06229
810000,27,0.546296,-0.0981825,-199.089,0.377302
810000,28,0.606481,-0.438479,-199.247,0.339271
810000,29,0.518519,0.493978,-199.01,-0.0162663
810000,30,0.578704,-0.314414,-198.645,0.0159324
810000,31,0.574074,-0.216424,-199.111,-0.381585
810000,32,0.564815,0.16554,-199.636,0.42444
810000,33,0.648148,-0.585687,-198.738,0.356828
810000,34,0.685185,0.0287434,-198.563,-0.227466
810000,35,0.462963,0.0211018,-198.53,0.583013
810000,36,0.625,-0.0516312,-199.481,0.227612
810000,37,0.62963,-0.666895,-199.483,0.55786
810000,38,0.523148,0.294527,-198.204,-1.30148
810000,39,0.625,-0.787321,-199.237,-0.457775
810000,40,0.564815,0.965774,-198.919,-0.0168112
810000,41,0.523148,-0.124542,-198.304,-0.0775602
810000,42,0.597222,0.643658,-198.641,-0.879943
810000,43,0.689815,-0.293935,-199.028,-0.276013
810000,44,0.0740741,0.821071,-198.73,0.691213
810000,45,1.66667,0,0,0
810000,46,-,-,-,-
810000,47,1.66667,0,0,0
810000,48,-,-,-,-
810000,49,-,-,-,-
820000,0,-,-,-,-
820000,1,1.66667,0,0,0
820000,2,-,-,-,-
820000,3,1.66667,0,0,0
820000,4,0.319444,0.412878,-203.096,-0.0633231
820000,5,0.652778,-0.0902606,-203.25,-0.572974
820000,6,0.587963,-0.430339,-202.8,0.1656
820000,7,0.532407,-0.351308,-202.556,-0.252953
820000,8,0.62963,-0.708761,-202.798,-0.0445641
820000,9,0.574074,0.0872627,-203.171,0.719835
820000,10,0.601852,-0.651762,-203.105,0.355573
820000,11,0.546296,0.00388128,-203.612,0.192267
820000,12,0.587963,-0.477906,-202.964,0.0250003
820000,13,0.587963,0.566422,-203.362,0.12913
820000,14,0.592593,0.893851,-203.943,0.653101
820000,15,0.564815,-0.276252,-204.037,0.418783
820000,16,0.601852,0.00922706,-202.088,0.369988
820000,17,0.527778,0.368449,-203.974,-0.329585
820000,18,0.638889,-0.0416118,-202.648,1.04156
820000,19,0.546296,0.349378,-203.029,0.263367
820000,20,0.578704,-0.137781,-201.953,-0.380228
820000,21,0.560185,-0.819643,-203.812,-0.0938513
820000,22,0.555556,0.647875,-203.008,0.195487
820000,23,0.592593,0.802633,-203.281,0.515448
820000,24,0.592593,0.617744,-203.038,0.990647
820000,25,0.601852,-1.1324,-202.53,0.986985
820000,26,0.550926,-0.0729483,-203.475,-0.184091
820000,27,0.634259,-0.00435582,-203.072,-0.698048
820000,28,0.476852,0.434137,-203.251,-0.373506
820000,29,0.597222,-0.164419,-202.723,-0.111387
820000,30,0.574074,1.25352,-202.583,-1.08181
820000,31,0.574074,0.494901,-202.844,-0.785731
820000,32,0.578704,0.772197,-202.427,1.02186
820000,33,0.564815,0.28091,-203.179,0.239775
820000,34,0.62963,-0.812744,-202.503,-0.0463062
820000,35,0.578704,1.14573,-202.957,-0.370123
820000,36,0.611111,-0.256278,-203.611,-0.182182
820000,37,0.597222,0.136334,-202.681,0.722543
820000,38,0.615741,0.0829804,-202.479,0.384642
820000,39,0.564815,-0.731508,-202.311,0.236274
820000,40,0.537037,1.30663,-202.838,0.699436
820000,41,0.606481,-0.00270222,-202.631,-0.414784
820000,42,0.537037,0.239913,-202.896,-0.0871875
820000,43,0.708333,-0.971809,-202.476,0.671277
820000,44,0.037037,-3.4906,-205.96,-4.50916
820000,45,1.66667,0,0,0
820000,46,-,-,-,-
820000,47,1.66667,0,0,0
820000,48,-,-,-,-
820000,49,-,-,-,-
830000,0,-,-,-,-
830000,1,1.66667,0,0,0
830000,2,-,-,-,-
830000,3,1.66667,0,0,0
830000,4,0.337963,-0.0264451,-207.019,1.7001
830000,5,0.601852,-0.117117,-207.699,0.246382
830000,6,0.555556,0.313903,-206.842,0.654644
830000,7,0.592593,0.41351,-206.804,0.685879
830000,8,0.50463,-0.371928,-205.995,-0.554668
830000,9,0.560185,-0.362385,-208.256,0.130228
830000,10,0.587963,0.425942,-206.391,-0.15004
830000,11,0.574074,-0.447357,-206.897,-0.772743
830000,12,0.601852,0.0526821,-206.815,0.227061
830000,13,0.523148,-0.416167,-207.336,-0.116958
830000,14,0.615741,-0.247573,-206.971,0.914337
830000,15,0.564815,-0.120706,-206.785,0.378539
830000,16,0.597222,-0.440927,-206.896,0.0682708
830000,17,0.523148,0.72285,-206.881,-0.689109
830000,18,0.578704,-0.114415,-208.045,0.296884
830000,19,0.597222,-1.09755,-208.162,0.743745
830000,20,0.560185,-0.344977,-206.574,0.484823
830000,21,0.657407,-0.3175,-206.73,0.412683
830000,22,0.611111,0.831396,-207.653,-0.243322
830000,23,0.587963,-0.638577,-206.908,0.350797
830000,24,0.587963,-0.289634,-207.026,-0.485056
830000,25,0.541667,-0.649435,-207.617,-1.10866
830000,26,0.583333,-0.640578,-206.408,-0.142129
830000,27,0.606481,-0.522953,-207.19,0.456689
830000,28,0.606481,-0.65943,-206.94,0.426411
830000,29,0.509259,-0.136952,-206.878,-0.264474
830000,30,0.578704,0.260362,-206.309,0.226355
830000,31,0.615741,-0.128107,-207.412,-0.180212
830000,32,0.555556,0.416792,-206.512,-0.558518
830000,33,0.643519,-0.0483945,-206.794,-0.450641
830000,34,0.578704,-0.945338,-206.767,0.0162312
830000,35,0.518519,-0.918035,-207.236,0.305931
830000,36,0.601852,0.667414,-206.516,-0.565149
830000,37,0.592593,-0.0203768,-206.825,0.672608
830000,38,0.601852,1.44128,-207.17,0.0591577
830000,39,0.62963,0.213638,-206.377,0.15831
830000,40,0.569444,-0.113315,-205.714,-0.377417
830000,41,0.541667,-0.342627,-206.498,-0.20008
830000,42,0.569444,-0.677625,-207.134,-0.444962
830000,43,0.736111,0.146044,-206.353,0.769648
830000,44,0.0462963,-1.81581,-206.024,-2.38347
830000,45,1.66667,0,0,0
830000,46,-,-,-,-
830000,47,1.66667,0,0,0
830000,48,-,-,-,-
830000,49,-,-,-,-
840000,0,-,-,-,-
840000,1,1.66667,0,0,0
840000,2,-,-,-,-
840000,3,1.66667,0,0,0
840000,4,0.314815,0.259111,-211.179,0.916152
840000,5,0.569444,0.304254,-211.953,0.802514
840000,6,0.601852,0.362253,-210.542,-0.243085
840000,7,0.574074,0.531582,-211.024,0.434021
840000,8,0.62037,0.581531,-211.293,-0.0425701
840000,9,0.560185,-0.106943,-211.302,0.322196
840000,10,0.541667,-0.172686,-211.554,0.576352
840000,11,0.597222,1.61953,-211.232,-0.435001
840000,12,0.578704,-0.0759391,-211.275,-0.345955
840000,13,0.62963,-0.151491,-210.27,0.13626
840000,14,0.587963,-0.157577,-211.432,0.0468786
840000,15,0.583333,-0.176334,-210.409,-0.0067432
840000,16,0.611111,0.284246,-211.051,-0.186433
840000,17,0.601852,0.63956,-211.618,0.951997
840000,18,0.5,0.471479,-209.729,0.179747
840000,19,0.583333,0.615541,-211.595,0.853005
840000,20,0.601852,-0.419457,-210.48,-0.189152
840000,21,0.583333,-1.46062,-210.583,0.1763
840000,22,0.606481,0.2089,-211.651,-0.740356
840000,23,0.523148,-0.779554,-210.926,1.3592
840000,24,0.638889,0.0150461,-211.444,-0.278247
840000,25,0.578704,0.116524,-210.706,0.680393
840000,26,0.648148,0.120843,-210.361,-0.535689
840000,27,0.597222,-0.68195,-211.087,-0.236957
840000,28,0.537037,-0.35358,-210.446,-0.77807
840000,29,0.583333,0.88929,-211.49,0.579196
840000,30,0.587963,0.00706307,-210.827,-0.356292
840000,31,0.550926,0.684181,-210.296,-0.20466
840000,32,0.601852,0.727559,-210.143,-0.0279669
840000,33,0.555556,-0.000148406,-210.663,-0.0962058
840000,34,0.62037,-0.311057,-211.311,-1.4271
840000,35,0.62037,0.00953775,-211.257,-0.181664
840000,36,0.523148,-0.278477,-210.036,0.261314
840000,37,0.550926,0.136448,-210.558,-0.752641
840000,38,0.574074,0.340924,-210.634,0.499179
840000,39,0.592593,0.97205,-211.062,-0.366442
840000,40,0.611111,0.278896,-209.961,0.926154
840000,41,0.49537,1.1224,-209.623,-1.09211
840000,42,0.574074,1.0061,-210.89,-0.668669
840000,43,0.666667,-0.815789,-211.493,0.186021
840000,44,0.0694444,1.88314,-209.177,2.56714
840000,45,1.66667,0,0,0
840000,46,-,-,-,-
840000,47,1.66667,0,0,0
840000,48,-,-,-,-
840000,49,-,-,-,-
850000,0,-,-,-,-
850000,1,1.66667,0,0,0
850000,2,-,-,-,-
850000,3,1.66667,0,0,0
850000,4,0.287037,1.06012,-215.71,-0.90065
850000,5,0.615741,-0.925899,-214.707,0.577351
850000,6,0.555556,0.971516,-215.279,0.519003
850000,7,0.527778,0.389277,-216.189,-0.154842
850000,8,0.592593,-0.827002,-213.937,-0.430471
850000,9,0.606481,-0.442258,-215.633,-0.816975
850000,10,0.574074,0.495641,-215.182,-0.438291
850000,11,0.606481,-0.73293,-214.46,-0.433912
850000,12,0.532407,-1.09017,-215.898,-0.194456
850000,13,0.648148,0.478921,-213.938,0.218886
850000,14,0.601852,-0.3585,-216.027,-0.320308
850000,15,0.606481,-0.5671,-214.873,-1.17305
850000,16,0.532407,0.650468,-215.359,-0.533825
850000,17,0.601852,-0.606245,-215.345,0.831872
850000,18,0.611111,-0.154989,-215.268,-0.0759689
850000,19,0.597222,1.47194,-214.542,0.680079
850000,20,0.625,-0.140634,-215.26,-0.0390769
850000,21,0.583333,0.119818,-214.631,-0.0378805
850000,22,0.592593,0.425727,-214.98,-0.0649646
850000,23,0.518519,0.147032,-213.937,-0.517889
850000,24,0.592593,-0.329665,-214.94,-0.644873
850000,25,0.578704,-0.350997,-214.764,-0.548409
850000,26,0.62963,-0.525149,-214.244,-0.610876
850000,27,0.597222,0.337849,-214.718,-0.132587
850000,28,0.574074,0.539986,-214.207,0.658876
850000,29,0.564815,-0.0447549,-214.039,0.674321
850000,30,0.532407,-0.553013,-214.723,0.264897
850000,31,0.615741,0.37107,-214.608,0.822945
850000,32,0.587963,-0.660658,-214.62,-0.88653
850000,33,0.569444,0.118494,-214.448,0.737147
850000,34,0.518519,-0.465698,-215.629,-0.0428315
850000,35,0.657407,-0.373476,-213.688,-0.0989286
850000,36,0.564815,0.653068,-215.175,0.275444
850000,37,0.546296,-0.358746,-214.335,0.409244
850000,38,0.583333,1.17178,-215.018,-0.285069
850000,39,0.537037,0.58875,-216.452,-0.796398
850000,40,0.62037,-1.09637,-214.815,0.123619
850000,41,0.560185,-0.745907,-214.518,0.821124
850000,42,0.541667,0.576483,-214.479,-0.446958
850000,43,0.699074,-0.225161,-214.482,-0.372103
850000,44,0.0601852,-2.71779,-214.492,3.40486
850000,45,1.66667,0,0,0
850000,46,-,-,-,-
850000,47,1.66667,0,0,0
850000,48,-,-,-,-
850000,49,-,-,-,-
860000,0,-,-,-,-
860000,1,1.66667,0,0,0
860000,2,-,-,-,-
860000,3,1.66667,0,0,0
860000,4,0.351852,0.0554964,-218.802,0.30139
860000,5,0.578704,0.572177,-220.07,-0.213274
860000,6,0.666667,0.70447,-217.92,0.0970809
860000,7,0.587963,-0.177616,-218.919,-1.94298
860000,8,0.587963,0.182283,-218.949,-0.0643905
860000,9,0.569444,0.429003,-218.757,-0.1062
860000,10,0.569444,-0.493606,-218.045,-0.571636
860000,11,0.532407,-0.148171,-219.145,1.29083
860000,12,0.574074,0.673659,-217.82,-0.425466
860000,13,0.518519,0.343582,-218.924,0.755963
860000,14,0.564815,-0.123539,-219.221,-0.910149
860000,15,0.587963,0.179951,-219.983,0.58496
860000,16,0.583333,0.791281,-219.195,0.233248
860000,17,0.560185,-0.339543,-218.926,-0.78428
860000,18,0.560185,0.967953,-219.48,0.580271
860000,19,0.611111,0.540257,-218.72,-0.761384
860000,20,0.564815,-1.13154,-218.785,-0.955634
860000,21,0.601852,0.598834,-218.311,0.149364
860000,22,0.578704,-0.640188,-219.186,-0.166762
860000,23,0.574074,0.0286602,-218.63,-0.0904125
860000,24,0.550926,-0.498079,-219.111,0.38579
860000,25,0.606481,0.096392,-219.136,0.613824
860000,26,0.532407,-0.588242,-218.248,-0.578673
860000,27,0.546296,-0.0426841,-219.369,-0.46518
860000,28,0.625,0.170526,-219.08,0.196506
860000,29,0.583333,-0.348004,-218.439,0.270098
860000,30,0.606481,0.0965742,-218.915,-0.383727
860000,31,0.574074,0.967233,-218.128,-0.260076
860000,32,0.615741,0.641237,-218.429,0.191886
860000,33,0.555556,0.960255,-218.411,0.655759
860000,34,0.541667,-0.954917,-218.365,-0.00786465
860000,35,0.578704,0.247869,-219.466,0.371553
860000,36,0.569444,-0.222505,-218.07,-0.0476163
860000,37,0.578704,-0.713399,-218.96,0.518656
860000,38,0.564815,0.0172993,-218.519,-1.0482
860000,39,0.638889,-0.84202,-219.075,1.02974
860000,40,0.555556,-0.972758,-218.782,0.57736
860000,41,0.634259,0.917717,-219.559,0.140066
860000,42,0.555556,0.550926,-218.596,0.33494
860000,43,0.75463,0.566823,-217.901,-0.28557
860000,44,0.0555556,0.164734,-222.387,1.59747
860000,45,1.66667,0,0,0
860000,46,-,-,-,-
860000,47,1.66667,0,0,0
860000,48,-,-,-,-
860000,49,-,-,-,-
870000,0,-,-,-,-
870000,1,1.66667,0,0,0
870000,2,-,-,-,-
870000,3,1.66667,0,0,0
870000,4,0.314815,-1.33453,-221.554,-0.451438
870000,5,0.592593,-0.141898,-222.482,0.243022
870000,6,0.615741,-0.403291,-222.553,-0.26044
870000,7,0.541667,0.362802,-223.357,-1.34776
870000,8,0.5,0.372065,-223.47,0.680994
870000,9,0.694444,0.0572853,-222.41,0.0777476
870000,10,0.638889,-0.104734,-222.743,-0.799298
870000,11,0.564815,-0.522992,-222.798,-0.763011
870000,12,0.578704,-0.44239,-223.038,-0.230817
870000,13,0.638889,-0.9082,-222.677,-0.0802628
870000,14,0.569444,-0.581861,-222.248,0.0166168
870000,15,0.587963,0.909087,-222.765,0.203761
870000,16,0.523148,0.0872301,-222.767,1.12963
870000,17,0.615741,0.656885,-221.908,-0.304717
870000,18,0.564815,-0.159839,-221.957,0.924493
870000,19,0.606481,-0.28358,-223.284,0.431541
870000,20,0.550926,-0.507405,-223.324,-0.0537521
870000,21,0.634259,-0.724915,-224.109,-0.497589
870000,22,0.587963,-0.47224,-222.516,-0.119852
870000,23,0.537037,-0.574941,-222.805,-0.98236
870000,24,0.601852,0.122342,-222.764,-0.120746
870000,25,0.560185,0.545826,-223.182,0.432816
870000,26,0.541667,0.410171,-222.467,0.902201
870000,27,0.555556,-0.438301,-222.565,0.284354
870000,28,0.606481,-0.0907339,-222.346,-0.024396
870000,29,0.615741,-0.403157,-222.883,0.614879
870000,30,0.527778,0.364499,-223.358,-0.423428
870000,31,0.550926,0.536822,-223.523,-0.102039
870000,32,0.597222,-1.19702,-223.408,-0.456157
870000,33,0.587963,-0.0436356,-222.571,-0.469029
870000,34,0.564815,0.513826,-222.942,0.437521
870000,35,0.583333,0.953995,-221.909,0.572655
870000,36,0.555556,0.218525,-222.835,-0.682624
870000,37,0.574074,-0.578375,-223.103,-0.463431
870000,38,0.592593,-0.19336,-221.259,-0.317098
870000,39,0.546296,0.213877,-223.663,-0.0674473
870000,40,0.587963,-0.121833,-222.703,0.615368
870000,41,0.587963,-0.107342,-223.017,-0.667975
870000,42,0.560185,0.210453,-221.652,1.27393
870000,43,0.726852,0.91649,-223.435,0.332274
870000,44,0.0648148,-3.17915,-222.931,-0.145428
870000,45,1.66667,0,0,0
870000,46,-,-,-,-
870000,47,1.66667,0,0,0
870000,48,-,-,-,-
870000,49,-,-,-,-
880000,0,-,-,-,-
880000,1,1.66667,0,0,0
880000,2,-,-,-,-
880000,3,1.66667,0,0,0
880000,4,0.361111,0.43504,-226.414,-0.0489281
880000,5,0.611111,1.32746,-227.007,-0.321894
880000,6,0.569444,0.803428,-227.003,-0.459324
880000,7,0.638889,0.0718171,-226.358,-1.09339
880000,8,0.513889,-0.44529,-226.39,-0.0696779
880000,9,0.611111,-0.000941518,-227.058,-0.329012
880000,10,0.550926,-1.06259,-226.973,-0.717143
880000,11,0.564815,0.316377,-227.018,0.120809
880000,12,0.583333,-0.737174,-226.582,0.321859
880000,13,0.611111,-0.509246,-226.661,-0.561971
880000,14,0.555556,0.484139,-227.325,0.250834
880000,15,0.569444,0.572211,-226.308,0.268157
880000,16,0.569444,0.739115,-226.023,-0.285598
880000,17,0.569444,-0.0465131,-226.374,0.297377
880000,18,0.597222,-0.506395,-227.242,0.280151
880000,19,0.574074,0.354619,-227.356,0.29183
880000,20,0.560185,-0.966649,-227.454,-0.498121
880000,21,0.62037,-0.232154,-226.881,-0.265008
880000,22,0.546296,0.276126,-227.54,-0.431925
880000,23,0.578704,0.304522,-226.52,0.137309
880000,24,0.578704,-0.450067,-226.825,-0.397487
880000,25,0.541667,-0.984067,-226.518,-1.09649
880000,26,0.550926,-0.396637,-227.001,-0.0639615
880000,27,0.601852,0.325956,-226.389,-0.453012
880000,28,0.601852,0.743557,-226.559,0.515612
880000,29,0.50463,-0.0499131,-226.9,0.259121
880000,30,0.592593,0.430514,-226.789,0.0139432
880000,31,0.643519,-0.266187,-226.251,0.168301
880000,32,0.606481,-0.385347,-226.107,0.891005
880000,33,0.601852,-1.09078,-226.867,-0.139823
880000,34,0.587963,-0.652254,-225.517,0.201599
880000,35,0.5,1.25549,-226.701,0.685497
880000,36,0.611111,-0.435381,-227.205,0.275361
880000,37,0.606481,0.292729,-226.985,-0.270318
880000,38,0.597222,1.49148,-227.591,0.274403
880000,39,0.592593,-0.712647,-225.87,-0.0500177
880000,40,0.550926,-0.800495,-226.903,-0.716793
880000,41,0.592593,-1.04991,-227.155,0.6415
880000,42,0.518519,-0.0702492,-226.856,0.0735661
880000,43,0.726852,0.2805,-226.067,0.506881
880000,44,0.0833333,0.23522,-225.916,-3.1545
880000,45,1.66667,0,0,0
880000,46,-,-,-,-
880000,47,1.66667,0,0,0
880000,48,-,-,-,-
880000,49,-,-,-,-
890000,0,-,-,-,-
890000,1,1.66667,0,0,0
890000,2,-,-,-,-
890000,3,1.66667,0,0,0
890000,4,0.351852,-1.46034,-230.94,0.801051
890000,5,0.587963,0.192177,-230.545,-0.333203
890000,6,0.555556,0.291944,-230.44,-0.514194
890000,7,0.569444,1.01621,-230.36,0.00829367
890000,8,0.615741,-0.434554,-230.927,-0.26738
890000,9,0.527778,-0.562608,-230.561,0.0835172
890000,10,0.578704,1.35145,-230.088,0.0987091
890000,11,0.587963,-0.417585,-230.442,0.636542
890000,12,0.537037,-0.109997,-231.404,-0.442142
890000,13,0.587963,0.36209,-230.632,-0.389716
890000,14,0.550926,0.372824,-230.484,0.935821
890000,15,0.652778,-0.761292,-230.263,-0.424979
890000,16,0.486111,0.185687,-231.635,0.151724
890000,17,0.597222,-0.081412,-230.708,0.297299
890000,18,0.592593,-0.362251,-229.595,-0.0553982
890000,19,0.569444,0.287672,-231.24,-0.757111
890000,20,0.62037,-0.381949,-231.347,0.158702
890000,21,0.555556,0.0211196,-232.1,0.22026
890000,22,0.611111,-0.730426,-229.66,0.016348
890000,23,0.625,0.32736,-230.738,0.525797
